dataset,split,filename,abs_image_path,md5
ORIGA,A,359.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/359.jpg,1398521af5e896b15d63a2ae7746efce
ORIGA,B,560.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/560.jpg,1401c16eefbb4d7f6e815c6a9b5071fa
FUNDUS_SORTED,Train,560.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/560.jpg,1401c16eefbb4d7f6e815c6a9b5071fa
ORIGA,B,438.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/438.jpg,14881f7ea699884931210ab18e98fa24
FUNDUS_SORTED,Train,438.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/438.jpg,14881f7ea699884931210ab18e98fa24
ORIGA,A,472.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/472.jpg,15e3a5b7160e661534d630caa7756a52
FUNDUS_SORTED,Train,472.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/472.jpg,15e3a5b7160e661534d630caa7756a52
FUNDUS_SORTED,Train,578.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/578.jpg,160f0a18cbc6df89bd13327f657e2c46
ORIGA,A,578.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/578.jpg,160f0a18cbc6df89bd13327f657e2c46
FUNDUS_SORTED,Train,188.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/188.jpg,16b45394e7ad65b1ed0bc6ebdff47814
ORIGA,B,188.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/188.jpg,16b45394e7ad65b1ed0bc6ebdff47814
ORIGA,B,010.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/010.jpg,16cc1fa53eb1a20880098cd789597260
FUNDUS_SORTED,Train,010.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/010.jpg,16cc1fa53eb1a20880098cd789597260
FUNDUS_SORTED,Train,031.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/031.jpg,175aa20de732b0fee550f420a2c7daf5
ORIGA,B,031.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/031.jpg,175aa20de732b0fee550f420a2c7daf5
ORIGA,B,641.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/641.jpg,17a848d7049c71727d8c20f0bf45c3f1
FUNDUS_SORTED,Validation,641.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/641.jpg,17a848d7049c71727d8c20f0bf45c3f1
FUNDUS_SORTED,Train,107.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/107.jpg,180b3cecda43cbef0d531186219297d4
ORIGA,B,107.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/107.jpg,180b3cecda43cbef0d531186219297d4
FUNDUS_SORTED,Train,120.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/120.jpg,185613448992eb40c779e899252f02dc
ORIGA,B,120.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/120.jpg,185613448992eb40c779e899252f02dc
ORIGA,B,408.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/408.jpg,1883ab3ace63148076715bd25c7fbe17
FUNDUS_SORTED,Train,408.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/408.jpg,1883ab3ace63148076715bd25c7fbe17
ORIGA,B,035.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/035.jpg,18a4bd6108861cb290d4c22d8a8a3604
FUNDUS_SORTED,Train,035.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/035.jpg,18a4bd6108861cb290d4c22d8a8a3604
ORIGA,A,434.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/434.jpg,1926c8d64707df84f068d36d060f2943
FUNDUS_SORTED,Train,434.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/434.jpg,1926c8d64707df84f068d36d060f2943
FUNDUS_SORTED,Train,086.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/086.jpg,1937f69c6bb637b8f4b4c011a13bfab3
ORIGA,A,086.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/086.jpg,1937f69c6bb637b8f4b4c011a13bfab3
ORIGA,A,455.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/455.jpg,193dc36e5582e6425a48b868f986f591
FUNDUS_SORTED,Train,455.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/455.jpg,193dc36e5582e6425a48b868f986f591
FUNDUS_SORTED,Validation,602.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/602.jpg,19ecbb83bf3b62d4617c1f2d52c9d2da
ORIGA,B,602.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/602.jpg,19ecbb83bf3b62d4617c1f2d52c9d2da
ORIGA,B,373.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/373.jpg,1a5c1b107856b10c51a4bb05bf087c73
FUNDUS_SORTED,Train,373.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/373.jpg,1a5c1b107856b10c51a4bb05bf087c73
ORIGA,B,520.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/520.jpg,1a7db9fd9a2dc5df48f013c9683eef94
FUNDUS_SORTED,Validation,520.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/520.jpg,1a7db9fd9a2dc5df48f013c9683eef94
FUNDUS_SORTED,Train,020.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/020.jpg,1aeebac32b8f06b4823fed3ba7eee904
ORIGA,A,020.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/020.jpg,1aeebac32b8f06b4823fed3ba7eee904
FUNDUS_SORTED,Train,055.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/055.jpg,1b152f54a6ab2ff1dd5f83a7594d5d3a
ORIGA,A,055.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/055.jpg,1b152f54a6ab2ff1dd5f83a7594d5d3a
FUNDUS_SORTED,Train,103.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/103.jpg,1b69c775b181a9524b3c43dab4d47f6e
ORIGA,A,103.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/103.jpg,1b69c775b181a9524b3c43dab4d47f6e
ORIGA,A,416.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/416.jpg,1bf1426946ee41a26daafdc86d955fad
FUNDUS_SORTED,Train,416.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/416.jpg,1bf1426946ee41a26daafdc86d955fad
FUNDUS_SORTED,Train,374.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/374.jpg,1c12f545f2de9ae3c069d727faeea5f9
ORIGA,B,374.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/374.jpg,1c12f545f2de9ae3c069d727faeea5f9
ORIGA,B,522.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/522.jpg,1cd30f7a9b291b0ef5a9f1e2db3f30b2
FUNDUS_SORTED,Validation,522.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/522.jpg,1cd30f7a9b291b0ef5a9f1e2db3f30b2
ORIGA,A,172.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/172.jpg,1d98dc61ddb70191016c5e7a51a324be
FUNDUS_SORTED,Train,172.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/172.jpg,1d98dc61ddb70191016c5e7a51a324be
ORIGA,B,194.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/194.jpg,1db9d57358be1d784ccc3d633e5842b6
FUNDUS_SORTED,Train,194.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/194.jpg,1db9d57358be1d784ccc3d633e5842b6
ORIGA,B,097.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/097.jpg,1ea6df8ca7e4239a735f3694773a1654
FUNDUS_SORTED,Train,097.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/097.jpg,1ea6df8ca7e4239a735f3694773a1654
FUNDUS_SORTED,Train,219.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/219.jpg,1fbf1eebdde37492c11bf0eb93947f82
ORIGA,B,219.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/219.jpg,1fbf1eebdde37492c11bf0eb93947f82
ORIGA,A,593.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/593.jpg,208d86df968245c8c4869fd460728b17
FUNDUS_SORTED,Train,593.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/593.jpg,208d86df968245c8c4869fd460728b17
ORIGA,B,387.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/387.jpg,20bbfb3e999057a50b8fe2ae8a4ac874
FUNDUS_SORTED,Train,387.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/387.jpg,20bbfb3e999057a50b8fe2ae8a4ac874
FUNDUS_SORTED,Train,299.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/299.jpg,210030378028c4db82a2195caf2aaddf
ORIGA,A,299.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/299.jpg,210030378028c4db82a2195caf2aaddf
ORIGA,B,045.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/045.jpg,2129f65de082ed30af3817296f8cd716
FUNDUS_SORTED,Train,045.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/045.jpg,2129f65de082ed30af3817296f8cd716
FUNDUS_SORTED,Train,186.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/186.jpg,2132b96c0d7848d4e2b9bdb0ee882c04
ORIGA,B,186.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/186.jpg,2132b96c0d7848d4e2b9bdb0ee882c04
FUNDUS_SORTED,Validation,650.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Positive/650.jpg,22a5f103df7feae25838531c7a9d8aa5
ORIGA,B,650.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/650.jpg,22a5f103df7feae25838531c7a9d8aa5
FUNDUS_SORTED,Train,508.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/508.jpg,22acc957c00bd39574b172bba0229441
ORIGA,A,508.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/508.jpg,22acc957c00bd39574b172bba0229441
ORIGA,A,356.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/356.jpg,22ffc7942a05489acad97351eeed757b
FUNDUS_SORTED,Train,356.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/356.jpg,22ffc7942a05489acad97351eeed757b
FUNDUS_SORTED,Train,386.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/386.jpg,2345ecf2d106996b645e324ebf41f3b8
ORIGA,A,386.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/386.jpg,2345ecf2d106996b645e324ebf41f3b8
FUNDUS_SORTED,Train,032.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/032.jpg,2361d355cd17e3b1c2ad42ff695a5718
ORIGA,A,032.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/032.jpg,2361d355cd17e3b1c2ad42ff695a5718
ORIGA,B,277.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/277.jpg,23c76c209d7f58cdac47c5eb6fb51d83
FUNDUS_SORTED,Train,277.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/277.jpg,23c76c209d7f58cdac47c5eb6fb51d83
FUNDUS_SORTED,Train,350.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/350.jpg,240e54b05b3178da9b891f3b0e6a6b9c
ORIGA,A,350.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/350.jpg,240e54b05b3178da9b891f3b0e6a6b9c
FUNDUS_SORTED,Validation,487.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/487.jpg,243f39822f6cc644b1eaf5eb54a4374d
ORIGA,B,487.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/487.jpg,243f39822f6cc644b1eaf5eb54a4374d
ORIGA,B,110.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/110.jpg,250dcf0e2856daecc60c7464a3178822
FUNDUS_SORTED,Train,110.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/110.jpg,250dcf0e2856daecc60c7464a3178822
FUNDUS_SORTED,Train,400.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/400.jpg,25461a0b83826829f8fd9261c5c6633f
ORIGA,B,400.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/400.jpg,25461a0b83826829f8fd9261c5c6633f
FUNDUS_SORTED,Train,252.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/252.jpg,257933ce44f43a6bd3ea37b22c34804b
ORIGA,B,252.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/252.jpg,257933ce44f43a6bd3ea37b22c34804b
FUNDUS_SORTED,Train,524.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/524.jpg,2590016f63125fa81fd11f80f6e20836
ORIGA,A,524.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/524.jpg,2590016f63125fa81fd11f80f6e20836
FUNDUS_SORTED,Train,080.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/080.jpg,25d03229b6e9a5ee8da5cfcf47f25027
ORIGA,A,080.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/080.jpg,25d03229b6e9a5ee8da5cfcf47f25027
ORIGA,A,370.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/370.jpg,26924f9496fd4af2897170bbd5900a2c
FUNDUS_SORTED,Train,370.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/370.jpg,26924f9496fd4af2897170bbd5900a2c
ORIGA,B,403.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/403.jpg,26e93001ab0c068525a7217d90506a74
FUNDUS_SORTED,Train,403.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/403.jpg,26e93001ab0c068525a7217d90506a74
FUNDUS_SORTED,Train,306.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/306.jpg,26eeb76e541ba4680233477ef9cc78f0
ORIGA,A,306.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/306.jpg,26eeb76e541ba4680233477ef9cc78f0
FUNDUS_SORTED,Validation,504.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Validation/Glaucoma_Negative/504.jpg,270da117d9001f10b01de1a4c8332923
ORIGA,B,504.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/504.jpg,270da117d9001f10b01de1a4c8332923
FUNDUS_SORTED,Train,215.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/215.jpg,2770cad6a3b24af3e88682b6da866f05
ORIGA,A,215.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/215.jpg,2770cad6a3b24af3e88682b6da866f05
FUNDUS_SORTED,Train,013.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/013.jpg,27c3d4ca2158b95c24b698582bfa244c
ORIGA,B,013.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/013.jpg,27c3d4ca2158b95c24b698582bfa244c
ORIGA,B,586.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/586.jpg,281c4382994810c43893713514ae634d
FUNDUS_SORTED,Train,586.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/586.jpg,281c4382994810c43893713514ae634d
ORIGA,A,079.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/079.jpg,283bc89330f17d01e0aeb3c2a3fda1e1
FUNDUS_SORTED,Train,079.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Negative/079.jpg,283bc89330f17d01e0aeb3c2a3fda1e1
FUNDUS_SORTED,Train,557.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/Fundus_Train_Val_Data/Fundus_Scanes_Sorted/Train/Glaucoma_Positive/557.jpg,28656edf02ac52d0f0b4a6c238d0f93b
ORIGA,B,557.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/557.jpg,28656edf02ac52d0f0b4a6c238d0f93b
ORIGA,A,616.jpg,/raid/home/students/hawky_luc/P-le-Projet-Zenkolab/datasets/sshikamaru__glaucoma-detection/ORIGA/ORIGA/Images/616.jpg,287c34bf4679a874515ab052555f8c1f
